date,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
2016-09-26,HK.800000,2016-09-26 00:00:00,23554.83,23317.92,23563.5,23276.13,0.0,0.0,0,64549823902.0,-1.5559931235033713,23686.48
2016-09-27,HK.800000,2016-09-27 00:00:00,23356.03,23571.9,23646.03,23295.05,0.0,0.0,0,64721857088.0,1.0892052121287112,23317.92
2016-09-28,HK.800000,2016-09-28 00:00:00,23455.73,23619.65,23619.65,23370.44,0.0,0.0,0,61549627786.0,0.20257170614163475,23571.9
2016-09-29,HK.800000,2016-09-29 00:00:00,23828.6,23739.47,23828.6,23607.99,0.0,0.0,0,59067879841.0,0.5072894814275389,23619.65
2016-09-30,HK.800000,2016-09-30 00:00:00,23435.29,23297.15,23484.37,23239.36,0.0,0.0,0,70414370268.0,-1.8632260956120743,23739.47
2016-10-03,HK.800000,2016-10-03 00:00:00,23652.83,23584.43,23698.3,23500.71,0.0,0.0,0,48642678660.0,1.2331122047117302,23297.15
2016-10-04,HK.800000,2016-10-04 00:00:00,23665.35,23689.44,23689.44,23518.56,0.0,0.0,0,49753409492.0,0.44525137982982166,23584.43
2016-10-05,HK.800000,2016-10-05 00:00:00,23619.91,23788.31,23847.46,23566.22,0.0,0.0,0,52341935300.0,0.4173589582531399,23689.44
2016-10-06,HK.800000,2016-10-06 00:00:00,23859.41,23952.5,24004.09,23826.45,0.0,0.0,0,64631863244.0,0.6902129659483952,23788.31
2016-10-07,HK.800000,2016-10-07 00:00:00,23948.95,23851.82,23948.95,23770.14,0.0,0.0,0,52192576816.0,-0.42033190689907235,23952.5
2016-10-11,HK.800000,2016-10-11 00:00:00,24013.84,23549.52,24064.5,23441.07,0.0,0.0,0,85260334619.0,-1.267408524800201,23851.82
2016-10-12,HK.800000,2016-10-12 00:00:00,23386.92,23407.05,23444.67,23267.63,0.0,0.0,0,68350587310.0,-0.6049804836786531,23549.52
2016-10-13,HK.800000,2016-10-13 00:00:00,23300.38,23031.3,23347.97,23006.12,0.0,0.0,0,74515857945.0,-1.6052855870346754,23407.05
2016-10-14,HK.800000,2016-10-14 00:00:00,23119.96,23233.31,23318.36,23087.14,0.0,0.0,0,60262403722.0,0.8771107145493395,23031.3
2016-10-17,HK.800000,2016-10-17 00:00:00,23164.54,23037.54,23177.19,22978.01,0.0,0.0,0,53587016749.0,-0.8426263842732715,23233.31
2016-10-18,HK.800000,2016-10-18 00:00:00,23130.2,23394.39,23402.89,23130.2,0.0,0.0,0,59901944873.0,1.5489935123281329,23037.54
2016-10-19,HK.800000,2016-10-19 00:00:00,23393.8,23304.97,23445.56,23234.67,0.0,0.0,0,54495237961.0,-0.38222838894281175,23394.39
2016-10-20,HK.800000,2016-10-20 00:00:00,23412.68,23374.4,23500.82,23360.55,0.0,0.0,0,53644941129.0,0.2979192850280446,23304.97
2016-10-24,HK.800000,2016-10-24 00:00:00,23431.63,23604.08,23620.09,23235.61,0.0,0.0,0,74068981424.0,0.9826134574577327,23374.4
2016-10-25,HK.800000,2016-10-25 00:00:00,23581.69,23565.11,23631.34,23506.64,0.0,0.0,0,55472726295.0,-0.16509857617836052,23604.08
2016-10-26,HK.800000,2016-10-26 00:00:00,23396.14,23325.43,23464.03,23310.23,0.0,0.0,0,52113323685.0,-1.0170968860319356,23565.11
2016-10-27,HK.800000,2016-10-27 00:00:00,23347.19,23132.35,23352.62,23002.53,0.0,0.0,0,58743933890.0,-0.8277660904857992,23325.43
2016-10-28,HK.800000,2016-10-28 00:00:00,23088.83,22954.81,23157.73,22847.73,0.0,0.0,0,68341729583.0,-0.7674966010802934,23132.35
2016-10-31,HK.800000,2016-10-31 00:00:00,22845.82,22934.54,23045.53,22775.29,0.0,0.0,0,61908616030.0,-0.08830393281408314,22954.81
2016-11-01,HK.800000,2016-11-01 00:00:00,23015.06,23147.07,23268.05,23015.06,0.0,0.0,0,65624680700.0,0.9266808926623287,22934.54
2016-11-02,HK.800000,2016-11-02 00:00:00,22946.06,22810.5,22956.85,22785.35,0.0,0.0,0,53524466126.0,-1.4540501238385666,23147.07
2016-11-03,HK.800000,2016-11-03 00:00:00,22708.55,22683.51,22855.01,22683.51,0.0,0.0,0,54876680743.0,-0.5567173012428557,22810.5
2016-11-04,HK.800000,2016-11-04 00:00:00,22611.54,22642.62,22771.61,22587.59,0.0,0.0,0,50952570574.0,-0.1802631074291387,22683.51
2016-11-07,HK.800000,2016-11-07 00:00:00,22682.71,22801.4,22867.24,22623.84,0.0,0.0,0,60427107501.0,0.7012439373182188,22642.62
2016-11-08,HK.800000,2016-11-08 00:00:00,22981.91,22909.47,22996.97,22820.39,0.0,0.0,0,53847799187.0,0.473962125132666,22801.4
2016-11-09,HK.800000,2016-11-09 00:00:00,23048.32,22415.19,23048.32,21957.71,0.0,0.0,0,104157599534.0,-2.1575357264921555,22909.47
2016-11-10,HK.800000,2016-11-10 00:00:00,22848.74,22839.11,22918.34,22777.51,0.0,0.0,0,71884383792.0,1.8912175181205333,22415.19
2016-11-11,HK.800000,2016-11-11 00:00:00,22622.46,22531.09,22673.31,22442.75,0.0,0.0,0,94254336801.0,-1.3486515017441592,22839.11
2016-11-14,HK.800000,2016-11-14 00:00:00,22344.23,22222.22,22359.01,22118.87,0.0,0.0,0,80723919692.0,-1.3708613298335721,22531.09
2016-11-15,HK.800000,2016-11-15 00:00:00,22270.9,22323.91,22411.12,22254.09,0.0,0.0,0,69543401072.0,0.45760504576049865,22222.22
2016-11-16,HK.800000,2016-11-16 00:00:00,22439.98,22280.53,22499.39,22280.53,0.0,0.0,0,65867155562.0,-0.1943207977455608,22323.91
2016-11-17,HK.800000,2016-11-17 00:00:00,22170.07,22262.88,22367.47,22114.02,0.0,0.0,0,62292275114.0,-0.07921714609121874,22280.53
2016-11-18,HK.800000,2016-11-18 00:00:00,22239.23,22344.21,22374.36,22146.88,0.0,0.0,0,55866506411.0,0.3653166167180441,22262.88
2016-11-21,HK.800000,2016-11-21 00:00:00,22313.04,22357.78,22480.75,22227.8,0.0,0.0,0,63623506748.0,0.06073161682601313,22344.21
2016-11-22,HK.800000,2016-11-22 00:00:00,22491.71,22678.07,22719.42,22484.6,0.0,0.0,0,70025164104.0,1.4325662029056592,22357.78
2016-11-23,HK.800000,2016-11-23 00:00:00,22702.41,22676.69,22804.26,22640.95,0.0,0.0,0,60781400188.0,-0.006085173914715929,22678.07
2016-11-24,HK.800000,2016-11-24 00:00:00,22574.82,22608.49,22647.38,22487.54,0.0,0.0,0,54480083425.0,-0.30074935980514395,22676.69
2016-11-25,HK.800000,2016-11-25 00:00:00,22609.22,22723.45,22764.34,22589.53,0.0,0.0,0,56168161840.0,0.5084815483033105,22608.49
2016-11-28,HK.800000,2016-11-28 00:00:00,22738.94,22830.57,22964.02,22738.94,0.0,0.0,0,70566567997.0,0.4714072907062923,22723.45
2016-11-29,HK.800000,2016-11-29 00:00:00,22739.51,22737.07,22868.14,22724.59,0.0,0.0,0,68681755122.0,-0.4095386142352118,22830.57
2016-11-30,HK.800000,2016-11-30 00:00:00,22842.36,22789.77,22889.47,22755.0,0.0,0.0,0,68441032276.0,0.2317800842412885,22737.07
2016-12-01,HK.800000,2016-12-01 00:00:00,22948.65,22878.23,23012.28,22837.53,0.0,0.0,0,74844088204.0,0.388156615885106,22789.77
2016-12-02,HK.800000,2016-12-02 00:00:00,22736.84,22581.25,22756.01,22559.2,0.0,0.0,0,80871726015.0,-1.2980899309081146,22878.23
2016-12-05,HK.800000,2016-12-05 00:00:00,22580.75,22505.55,22628.13,22375.28,0.0,0.0,0,68828057683.0,-0.3352338776639944,22581.25
2016-12-06,HK.800000,2016-12-06 00:00:00,22694.27,22675.15,22746.67,22625.32,0.0,0.0,0,57922692116.0,0.7535918917778156,22505.55
2016-12-07,HK.800000,2016-12-07 00:00:00,22805.13,22793.88,22843.01,22708.88,0.0,0.0,0,59807805349.0,0.5236128537187166,22675.15
2016-12-08,HK.800000,2016-12-08 00:00:00,23027.38,22861.84,23076.24,22817.32,0.0,0.0,0,73537549174.0,0.29815020523052294,22793.88
2016-12-09,HK.800000,2016-12-09 00:00:00,22765.84,22760.98,22813.85,22660.22,0.0,0.0,0,76363140157.0,-0.4411718391870496,22861.84
2016-12-12,HK.800000,2016-12-12 00:00:00,22860.27,22433.02,22863.61,22375.58,0.0,0.0,0,77708715144.0,-1.4408869916848885,22760.98
2016-12-13,HK.800000,2016-12-13 00:00:00,22407.62,22446.7,22458.42,22292.65,0.0,0.0,0,64395834040.0,0.06098153525472848,22433.02
2016-12-14,HK.800000,2016-12-14 00:00:00,22596.71,22456.62,22627.6,22456.62,0.0,0.0,0,61600311770.0,0.04419357856610662,22446.7
2016-12-15,HK.800000,2016-12-15 00:00:00,22257.71,22059.4,22305.07,21999.3,0.0,0.0,0,80801354211.0,-1.76883253134264,22456.62
2016-12-16,HK.800000,2016-12-16 00:00:00,21996.38,22020.75,22155.14,21965.68,0.0,0.0,0,71698812478.0,-0.17520875454455448,22059.4
2016-12-19,HK.800000,2016-12-19 00:00:00,21945.84,21832.68,21955.94,21786.56,0.0,0.0,0,55763981468.0,-0.8540581042879999,22020.75
2016-12-20,HK.800000,2016-12-20 00:00:00,21767.61,21729.06,21873.56,21667.19,0.0,0.0,0,53745947856.0,-0.4746096219062386,21832.68
2016-12-21,HK.800000,2016-12-21 00:00:00,21770.89,21809.8,21910.39,21755.85,0.0,0.0,0,47614318642.0,0.37157612892595426,21729.06
2016-12-22,HK.800000,2016-12-22 00:00:00,21800.22,21636.2,21822.18,21594.58,0.0,0.0,0,50203004064.0,-0.7959724527505917,21809.8
2016-12-23,HK.800000,2016-12-23 00:00:00,21553.78,21574.76,21601.07,21491.83,0.0,0.0,0,50383603263.0,-0.28396853421581575,21636.2
2016-12-28,HK.800000,2016-12-28 00:00:00,21562.7,21754.74,21811.96,21488.82,0.0,0.0,0,51497338335.0,0.8342155370442276,21574.76
2016-12-29,HK.800000,2016-12-29 00:00:00,21591.04,21790.91,21810.4,21587.07,0.0,0.0,0,52523108957.0,0.16626261679063162,21754.74
2016-12-30,HK.800000,2016-12-30 00:00:00,21818.91,22000.56,22069.62,21818.91,0.0,0.0,0,53775412646.0,0.9620984162662388,21790.91
2017-01-03,HK.800000,2017-01-03 00:00:00,21993.36,22150.4,22189.31,21883.82,0.0,0.0,0,49328602014.0,0.6810735726726963,22000.56
2017-01-04,HK.800000,2017-01-04 00:00:00,22201.08,22134.47,22228.06,22076.63,0.0,0.0,0,52501540182.0,-0.07191743715689237,22150.4
2017-01-05,HK.800000,2017-01-05 00:00:00,22302.64,22456.69,22483.01,22230.31,0.0,0.0,0,64639307498.0,1.455738492947866,22134.47
2017-01-06,HK.800000,2017-01-06 00:00:00,22583.29,22503.01,22605.66,22445.78,0.0,0.0,0,58142035087.0,0.20626370137362057,22456.69
2017-01-09,HK.800000,2017-01-09 00:00:00,22561.11,22558.69,22626.43,22476.35,0.0,0.0,0,51338290399.0,0.24743356555412052,22503.01
2017-01-10,HK.800000,2017-01-10 00:00:00,22561.17,22744.85,22744.85,22549.86,0.0,0.0,0,62287162739.0,0.8252252236277898,22558.69
2017-01-11,HK.800000,2017-01-11 00:00:00,22816.01,22935.35,22944.58,22767.37,0.0,0.0,0,69797139176.0,0.837552237099827,22744.85
2017-01-12,HK.800000,2017-01-12 00:00:00,22956.44,22829.02,22971.49,22751.67,0.0,0.0,0,63253486578.0,-0.463607488004317,22935.35
2017-01-13,HK.800000,2017-01-13 00:00:00,22879.57,22937.38,22971.45,22859.28,0.0,0.0,0,56791806230.0,0.4746590085776813,22829.02
2017-01-16,HK.800000,2017-01-16 00:00:00,22895.36,22718.15,22908.86,22657.35,0.0,0.0,0,56860515176.0,-0.9557761174118384,22937.38
2017-01-17,HK.800000,2017-01-17 00:00:00,22819.87,22840.97,22867.84,22710.93,0.0,0.0,0,50679175712.0,0.5406250068777594,22718.15
2017-01-18,HK.800000,2017-01-18 00:00:00,22889.33,23098.26,23151.75,22882.02,0.0,0.0,0,68471060363.0,1.1264407772524425,22840.97
2017-01-19,HK.800000,2017-01-19 00:00:00,23104.35,23049.96,23104.35,22941.96,0.0,0.0,0,55361192415.0,-0.20910665998217734,23098.26
2017-01-20,HK.800000,2017-01-20 00:00:00,22966.53,22885.91,22987.68,22858.25,0.0,0.0,0,56061894381.0,-0.7117149010236863,23049.96
2017-01-23,HK.800000,2017-01-23 00:00:00,22926.3,22898.52,23068.08,22861.29,0.0,0.0,0,56092504210.0,0.055099403956410664,22885.91
2017-01-24,HK.800000,2017-01-24 00:00:00,22965.25,22949.86,22986.45,22907.78,0.0,0.0,0,60501050388.0,0.22420662994813703,22898.52
2017-01-25,HK.800000,2017-01-25 00:00:00,23066.4,23049.12,23066.4,22961.38,0.0,0.0,0,53668913746.0,0.4325080850166336,22949.86
2017-01-26,HK.800000,2017-01-26 00:00:00,23173.46,23374.17,23386.41,23145.31,0.0,0.0,0,64970837809.0,1.4102490680772164,23049.12
2017-01-27,HK.800000,2017-01-27 00:00:00,23339.15,23360.78,23397.09,23307.05,0.0,0.0,0,29584699534.0,-0.05728545655310721,23374.17
2017-02-01,HK.800000,2017-02-01 00:00:00,23211.88,23318.39,23318.39,23082.62,0.0,0.0,0,57761209496.0,-0.1814579821392925,23360.78
2017-02-02,HK.800000,2017-02-02 00:00:00,23309.46,23184.52,23439.02,23131.37,0.0,0.0,0,49248758241.0,-0.5740962390628126,23318.39
2017-02-03,HK.800000,2017-02-03 00:00:00,23216.97,23129.21,23226.92,22997.46,0.0,0.0,0,58328585561.0,-0.23856435242136267,23184.52
2017-02-06,HK.800000,2017-02-06 00:00:00,23239.29,23348.24,23348.24,23149.7,0.0,0.0,0,69378788959.0,0.9469843544159202,23129.21
2017-02-07,HK.800000,2017-02-07 00:00:00,23287.9,23331.57,23403.6,23256.69,0.0,0.0,0,68724842414.0,-0.07139724450323404,23348.24
2017-02-08,HK.800000,2017-02-08 00:00:00,23284.76,23485.13,23520.77,23160.99,0.0,0.0,0,89232473785.0,0.6581640241098277,23331.57
2017-02-09,HK.800000,2017-02-09 00:00:00,23533.52,23525.14,23644.63,23489.65,0.0,0.0,0,95946299476.0,0.17036311913111998,23485.13
2017-02-10,HK.800000,2017-02-10 00:00:00,23645.9,23574.98,23718.47,23573.85,0.0,0.0,0,85612173935.0,0.21185846290394084,23525.14
2017-02-13,HK.800000,2017-02-13 00:00:00,23664.53,23710.98,23751.92,23615.39,0.0,0.0,0,90797055865.0,0.5768827799641824,23574.98
2017-02-14,HK.800000,2017-02-14 00:00:00,23695.29,23703.01,23735.11,23614.47,0.0,0.0,0,85509116459.0,-0.0336131193227828,23710.98
2017-02-15,HK.800000,2017-02-15 00:00:00,23771.95,23994.87,24067.62,23771.95,0.0,0.0,0,111034893221.0,1.231320410361387,23703.01
2017-02-16,HK.800000,2017-02-16 00:00:00,24139.31,24107.7,24161.39,23969.57,0.0,0.0,0,107630297496.0,0.47022551070292007,23994.87
2017-02-17,HK.800000,2017-02-17 00:00:00,24077.87,24033.74,24106.34,23944.68,0.0,0.0,0,86295565680.0,-0.3067899467804856,24107.7
2017-02-20,HK.800000,2017-02-20 00:00:00,24066.0,24146.08,24202.34,24022.15,0.0,0.0,0,78105653977.0,0.4674262099864612,24033.74
2017-02-21,HK.800000,2017-02-21 00:00:00,24174.11,23963.63,24213.64,23909.15,0.0,0.0,0,87703651328.0,-0.7556091920510521,24146.08
2017-02-22,HK.800000,2017-02-22 00:00:00,24059.09,24201.96,24201.96,23999.55,0.0,0.0,0,92534782385.0,0.9945488225281315,23963.63
2017-02-23,HK.800000,2017-02-23 00:00:00,24122.18,24114.86,24216.53,24046.91,0.0,0.0,0,81835707439.0,-0.359888207401378,24201.96
2017-02-24,HK.800000,2017-02-24 00:00:00,24115.61,23965.7,24121.91,23958.13,0.0,0.0,0,80435244197.0,-0.6185397717424022,24114.86
2017-02-27,HK.800000,2017-02-27 00:00:00,23941.81,23925.05,24067.68,23822.88,0.0,0.0,0,74476516658.0,-0.16961741155068058,23965.7
2017-02-28,HK.800000,2017-02-28 00:00:00,23952.64,23740.73,24007.81,23740.73,0.0,0.0,0,73143699645.0,-0.7704059134672643,23925.05
2017-03-01,HK.800000,2017-03-01 00:00:00,23849.22,23776.49,23857.28,23730.05,0.0,0.0,0,76201629381.0,0.15062721323228914,23740.73
2017-03-02,HK.800000,2017-03-02 00:00:00,24044.48,23728.07,24080.87,23694.33,0.0,0.0,0,82131294442.0,-0.2036465432870953,23776.49
2017-03-03,HK.800000,2017-03-03 00:00:00,23618.36,23552.72,23635.24,23511.6,0.0,0.0,0,75704764546.0,-0.7389981570351004,23728.07
2017-03-06,HK.800000,2017-03-06 00:00:00,23600.49,23596.28,23691.05,23574.28,0.0,0.0,0,62290293186.0,0.18494679170812403,23552.72
2017-03-07,HK.800000,2017-03-07 00:00:00,23630.35,23681.07,23728.0,23585.77,0.0,0.0,0,62669448032.0,0.35933630216288703,23596.28
2017-03-08,HK.800000,2017-03-08 00:00:00,23627.28,23782.27,23816.23,23563.14,0.0,0.0,0,68995461746.0,0.42734555490947296,23681.07
2017-03-09,HK.800000,2017-03-09 00:00:00,23667.77,23501.56,23673.58,23456.06,0.0,0.0,0,70873346234.0,-1.1803330800634217,23782.27
2017-03-10,HK.800000,2017-03-10 00:00:00,23534.98,23568.67,23603.77,23438.86,0.0,0.0,0,68585621009.0,0.28555551205961194,23501.56
2017-03-13,HK.800000,2017-03-13 00:00:00,23643.3,23829.67,23877.59,23567.93,0.0,0.0,0,86464465083.0,1.1074023269026212,23568.67
2017-03-14,HK.800000,2017-03-14 00:00:00,23871.0,23827.95,23918.12,23768.34,0.0,0.0,0,72007302546.0,-0.007217892652300793,23829.67
2017-03-15,HK.800000,2017-03-15 00:00:00,23705.07,23792.85,23842.81,23645.51,0.0,0.0,0,73166038836.0,-0.14730599988669685,23827.95
2017-03-16,HK.800000,2017-03-16 00:00:00,24101.98,24288.28,24288.28,24003.75,0.0,0.0,0,102200485410.0,2.0822642096260022,23792.85
2017-03-17,HK.800000,2017-03-17 00:00:00,24376.13,24309.93,24385.81,24237.97,0.0,0.0,0,121257226734.0,0.08913764169385999,24288.28
2017-03-20,HK.800000,2017-03-20 00:00:00,24312.57,24501.99,24501.99,24312.57,0.0,0.0,0,97839201097.0,0.7900475237896667,24309.93
2017-03-21,HK.800000,2017-03-21 00:00:00,24565.73,24593.12,24656.65,24500.35,0.0,0.0,0,95180015008.0,0.37192897393231067,24501.99
2017-03-22,HK.800000,2017-03-22 00:00:00,24336.33,24320.41,24380.42,24207.1,0.0,0.0,0,103478306714.0,-1.108887363620391,24593.12
2017-03-23,HK.800000,2017-03-23 00:00:00,24381.04,24327.7,24466.73,24271.26,0.0,0.0,0,91847304604.0,0.029974823615230472,24320.41
2017-03-24,HK.800000,2017-03-24 00:00:00,24396.41,24358.27,24420.77,24263.17,0.0,0.0,0,83372013012.0,0.12565922795825216,24327.7
2017-03-27,HK.800000,2017-03-27 00:00:00,24235.69,24193.7,24434.9,24138.78,0.0,0.0,0,89022417305.0,-0.6756226940583206,24358.27
2017-03-28,HK.800000,2017-03-28 00:00:00,24329.17,24345.87,24360.0,24274.52,0.0,0.0,0,69453778461.0,0.6289653918168707,24193.7
2017-03-29,HK.800000,2017-03-29 00:00:00,24470.66,24392.05,24470.66,24330.7,0.0,0.0,0,77250499314.0,0.18968309614731488,24345.87
2017-03-30,HK.800000,2017-03-30 00:00:00,24429.12,24301.09,24431.12,24250.4,0.0,0.0,0,73124894151.0,-0.37290838613400323,24392.05
2017-03-31,HK.800000,2017-03-31 00:00:00,24305.53,24111.59,24329.98,24105.38,0.0,0.0,0,73664227732.0,-0.7798004122448828,24301.09
2017-04-03,HK.800000,2017-04-03 00:00:00,24236.56,24261.48,24261.48,24162.55,0.0,0.0,0,62465907424.0,0.6216512473876646,24111.59
2017-04-05,HK.800000,2017-04-05 00:00:00,24370.95,24400.8,24400.8,24166.01,0.0,0.0,0,102536948858.0,0.5742436158057947,24261.48
2017-04-06,HK.800000,2017-04-06 00:00:00,24310.41,24273.72,24381.63,24210.69,0.0,0.0,0,80923885898.0,-0.5208025966361681,24400.8
2017-04-07,HK.800000,2017-04-07 00:00:00,24247.01,24267.3,24268.39,23982.4,0.0,0.0,0,88804286800.0,-0.026448356494191624,24273.72
2017-04-10,HK.800000,2017-04-10 00:00:00,24302.01,24262.18,24314.66,24215.54,0.0,0.0,0,65104008657.0,-0.021098350455135022,24267.3
2017-04-11,HK.800000,2017-04-11 00:00:00,24280.87,24088.46,24318.15,24007.85,0.0,0.0,0,76807865989.0,-0.716011504324843,24262.18
2017-04-12,HK.800000,2017-04-12 00:00:00,24068.91,24313.5,24313.5,23994.13,0.0,0.0,0,71839014835.0,0.9342232753775082,24088.46
2017-04-13,HK.800000,2017-04-13 00:00:00,24173.42,24261.66,24378.38,24158.16,0.0,0.0,0,67153979400.0,-0.21321488062187735,24313.5
2017-04-18,HK.800000,2017-04-18 00:00:00,24268.17,23924.54,24276.31,23892.59,0.0,0.0,0,70590013798.0,-1.3895174526392629,24261.66
2017-04-19,HK.800000,2017-04-19 00:00:00,23875.98,23825.88,23893.14,23723.87,0.0,0.0,0,72240518780.0,-0.412379924546093,23924.54
2017-04-20,HK.800000,2017-04-20 00:00:00,23851.02,24056.98,24058.87,23827.07,0.0,0.0,0,67729779901.0,0.9699536806195554,23825.88
2017-04-21,HK.800000,2017-04-21 00:00:00,24143.04,24042.02,24190.14,23991.87,0.0,0.0,0,61126354442.0,-0.06218569413117992,24056.98
2017-04-24,HK.800000,2017-04-24 00:00:00,24185.76,24139.48,24206.44,23958.18,0.0,0.0,0,65505088819.0,0.4053735917364644,24042.02
2017-04-25,HK.800000,2017-04-25 00:00:00,24204.78,24455.94,24455.94,24201.91,0.0,0.0,0,76946013954.0,1.310964444967328,24139.48
2017-04-26,HK.800000,2017-04-26 00:00:00,24563.25,24578.43,24637.85,24515.23,0.0,0.0,0,78625298284.0,0.5008599137878225,24455.94
2017-04-27,HK.800000,2017-04-27 00:00:00,24663.1,24698.48,24717.44,24455.12,0.0,0.0,0,76307808174.0,0.48843640541726735,24578.43
2017-04-28,HK.800000,2017-04-28 00:00:00,24691.29,24615.13,24697.03,24563.77,0.0,0.0,0,65396726987.0,-0.33747016010701286,24698.48
2017-05-02,HK.800000,2017-05-02 00:00:00,24773.8,24696.13,24773.8,24577.33,0.0,0.0,0,69656977860.0,0.32906590377544215,24615.13
2017-05-04,HK.800000,2017-05-04 00:00:00,24680.45,24683.88,24683.88,24530.93,0.0,0.0,0,79667267294.0,-0.049602913492923784,24696.13
2017-05-05,HK.800000,2017-05-05 00:00:00,24625.35,24476.35,24634.28,24358.72,0.0,0.0,0,81070732796.0,-0.8407511298872076,24683.88
2017-05-08,HK.800000,2017-05-08 00:00:00,24604.29,24577.91,24624.21,24476.2,0.0,0.0,0,66714102720.0,0.41493114782229096,24476.35
2017-05-09,HK.800000,2017-05-09 00:00:00,24656.95,24889.03,24889.83,24548.97,0.0,0.0,0,71046661404.0,1.265852141211352,24577.91
2017-05-10,HK.800000,2017-05-10 00:00:00,24931.82,25015.42,25164.97,24931.82,0.0,0.0,0,93643695262.0,0.5078140851612113,24889.03
2017-05-11,HK.800000,2017-05-11 00:00:00,25101.53,25125.55,25203.54,25024.76,0.0,0.0,0,81571090721.0,0.44024845475311236,25015.42
2017-05-12,HK.800000,2017-05-12 00:00:00,25126.48,25156.34,25211.28,25087.32,0.0,0.0,0,75144688297.0,0.12254458111365076,25125.55
2017-05-15,HK.800000,2017-05-15 00:00:00,25233.31,25371.59,25385.72,25213.47,0.0,0.0,0,81268832758.0,0.8556491127087645,25156.34
2017-05-16,HK.800000,2017-05-16 00:00:00,25413.35,25335.94,25413.35,25228.46,0.0,0.0,0,78043221984.0,-0.1405114933671932,25371.59
2017-05-17,HK.800000,2017-05-17 00:00:00,25355.76,25293.63,25374.95,25245.44,0.0,0.0,0,69595506962.0,-0.1669959748878379,25335.94
2017-05-18,HK.800000,2017-05-18 00:00:00,25034.19,25136.52,25263.81,25025.05,0.0,0.0,0,91787894970.0,-0.621144533228329,25293.63
2017-05-19,HK.800000,2017-05-19 00:00:00,25171.66,25174.87,25266.22,25124.06,0.0,0.0,0,70123269242.0,0.15256686287520527,25136.52
2017-05-22,HK.800000,2017-05-22 00:00:00,25318.29,25391.34,25450.04,25201.34,0.0,0.0,0,81849629512.0,0.8598654134063102,25174.87
2017-05-23,HK.800000,2017-05-23 00:00:00,25415.57,25403.15,25486.98,25307.27,0.0,0.0,0,84780941613.0,0.04651192099354075,25391.34
2017-05-24,HK.800000,2017-05-24 00:00:00,25382.26,25428.5,25428.5,25296.66,0.0,0.0,0,70072008600.0,0.09979077397881185,25403.15
2017-05-25,HK.800000,2017-05-25 00:00:00,25511.46,25630.78,25680.67,25491.78,0.0,0.0,0,82264418253.0,0.7954853805769071,25428.5
2017-05-26,HK.800000,2017-05-26 00:00:00,25670.98,25639.27,25724.4,25588.7,0.0,0.0,0,65645140980.0,0.03312423578214007,25630.78
2017-05-29,HK.800000,2017-05-29 00:00:00,25672.4,25701.63,25744.72,25579.15,0.0,0.0,0,60803615491.0,0.24322065331813494,25639.27
2017-05-31,HK.800000,2017-05-31 00:00:00,25706.45,25660.65,25817.95,25650.06,0.0,0.0,0,110520842571.0,-0.15944514024985793,25701.63
2017-06-01,HK.800000,2017-06-01 00:00:00,25736.35,25809.22,25834.75,25614.61,0.0,0.0,0,84612767387.0,0.5789798777505625,25660.65
2017-06-02,HK.800000,2017-06-02 00:00:00,25926.06,25924.05,25973.0,25851.85,0.0,0.0,0,85240444845.0,0.44491852136561316,25809.22
2017-06-05,HK.800000,2017-06-05 00:00:00,25976.36,25862.99,25998.66,25801.84,0.0,0.0,0,74743881462.0,-0.23553418543783736,25924.05
2017-06-06,HK.800000,2017-06-06 00:00:00,25819.53,25997.14,26019.01,25805.02,0.0,0.0,0,74623665380.0,0.518694860880346,25862.99
2017-06-07,HK.800000,2017-06-07 00:00:00,26025.21,25974.16,26073.44,25898.82,0.0,0.0,0,86989316154.0,-0.08839433876187752,25997.14
2017-06-08,HK.800000,2017-06-08 00:00:00,25974.0,26063.06,26069.98,25923.21,0.0,0.0,0,79313153009.0,0.3422632339217186,25974.16
2017-06-09,HK.800000,2017-06-09 00:00:00,26090.33,26030.29,26090.33,25922.68,0.0,0.0,0,116954875156.0,-0.12573350941907988,26063.06
2017-06-12,HK.800000,2017-06-12 00:00:00,25925.45,25708.04,25957.78,25689.23,0.0,0.0,0,87625913789.0,-1.2379808292569925,26030.29
2017-06-13,HK.800000,2017-06-13 00:00:00,25826.52,25852.1,25883.22,25722.63,0.0,0.0,0,79853495173.0,0.5603694408441782,25708.04
2017-06-14,HK.800000,2017-06-14 00:00:00,25915.46,25875.9,25915.46,25713.02,0.0,0.0,0,76411283375.0,0.09206215355813613,25852.1
2017-06-15,HK.800000,2017-06-15 00:00:00,25772.28,25565.34,25772.28,25565.34,0.0,0.0,0,74310607169.0,-1.2001901383140345,25875.9
2017-06-16,HK.800000,2017-06-16 00:00:00,25601.81,25626.49,25719.97,25557.8,0.0,0.0,0,79840034465.0,0.2391910297301012,25565.34
2017-06-19,HK.800000,2017-06-19 00:00:00,25736.2,25924.55,25939.72,25735.07,0.0,0.0,0,65695933904.0,1.1630933459868975,25626.49
2017-06-20,HK.800000,2017-06-20 00:00:00,26028.43,25843.04,26043.1,25833.93,0.0,0.0,0,66758191497.0,-0.3144124006009686,25924.55
2017-06-21,HK.800000,2017-06-21 00:00:00,25752.27,25694.58,25846.52,25575.98,0.0,0.0,0,76515749358.0,-0.5744680192423148,25843.04
