,day,quota_daily,quota_daily_balance
0,2014-11-17,105.0,87.32
1,2014-11-18,105.0,97.0
2,2014-11-19,105.0,102.47
3,2014-11-20,105.0,103.04
4,2014-11-21,105.0,103.14
5,2014-11-24,105.0,103.59
6,2014-11-25,105.0,103.45
7,2014-11-26,105.0,102.87
8,2014-11-27,105.0,103.25
9,2014-11-28,105.0,102.07
10,2014-12-01,105.0,102.19
11,2014-12-02,105.0,102.01
12,2014-12-03,105.0,100.43
13,2014-12-04,105.0,100.85
14,2014-12-05,105.0,90.69
15,2014-12-08,105.0,99.75
16,2014-12-09,105.0,97.37
17,2014-12-10,105.0,101.09
18,2014-12-11,105.0,100.17
19,2014-12-12,105.0,101.89
20,2014-12-15,105.0,103.04
21,2014-12-16,105.0,101.07
22,2014-12-17,105.0,101.7
23,2014-12-18,105.0,101.02
24,2014-12-19,105.0,102.52
25,2014-12-22,105.0,101.32
26,2014-12-23,105.0,99.84
27,2014-12-24,105.0,102.08
28,2014-12-29,105.0,105.0
29,2014-12-30,105.0,105.0
30,2014-12-31,105.0,105.0
31,2015-01-05,105.0,87.7
32,2015-01-06,105.0,95.32
33,2015-01-07,105.0,95.91
34,2015-01-08,105.0,98.63
35,2015-01-09,105.0,96.98
36,2015-01-12,105.0,96.3
37,2015-01-13,105.0,98.74
38,2015-01-14,105.0,98.22
39,2015-01-15,105.0,99.3
40,2015-01-16,105.0,95.31
41,2015-01-19,105.0,96.76
42,2015-01-20,105.0,98.7
43,2015-01-21,105.0,95.6
44,2015-01-22,105.0,99.53
45,2015-01-23,105.0,99.79
46,2015-01-26,105.0,98.47
47,2015-01-27,105.0,96.09
48,2015-01-28,105.0,101.32
49,2015-01-29,105.0,99.24
50,2015-01-30,105.0,99.85
51,2015-02-02,105.0,100.4
52,2015-02-03,105.0,102.37
53,2015-02-04,105.0,105.09
54,2015-02-05,105.0,104.02
55,2015-02-06,105.0,104.7
56,2015-02-09,105.0,104.05
57,2015-02-10,105.0,104.02
58,2015-02-11,105.0,103.16
59,2015-02-12,105.0,102.57
60,2015-02-13,105.0,101.63
61,2015-02-16,105.0,105.0
62,2015-02-17,105.0,105.0
63,2015-02-25,105.0,100.38
64,2015-02-26,105.0,102.1
65,2015-02-27,105.0,102.29
66,2015-03-02,105.0,102.87
67,2015-03-03,105.0,102.41
68,2015-03-04,105.0,101.32
69,2015-03-05,105.0,102.57
70,2015-03-06,105.0,102.53
71,2015-03-09,105.0,101.65
72,2015-03-10,105.0,102.37
73,2015-03-11,105.0,101.91
74,2015-03-12,105.0,102.94
75,2015-03-13,105.0,103.41
76,2015-03-16,105.0,97.75
77,2015-03-17,105.0,99.76
78,2015-03-18,105.0,101.72
79,2015-03-19,105.0,103.19
80,2015-03-20,105.0,102.29
81,2015-03-23,105.0,100.02
82,2015-03-24,105.0,99.36
83,2015-03-25,105.0,100.84
84,2015-03-26,105.0,101.29
85,2015-03-27,105.0,99.89
86,2015-03-30,105.0,79.41
87,2015-03-31,105.0,84.46
88,2015-04-01,105.0,87.77
89,2015-04-02,105.0,81.46
90,2015-04-08,105.0,0.0
91,2015-04-09,105.0,0.0
92,2015-04-10,105.0,51.11
93,2015-04-13,105.0,80.71
94,2015-04-14,105.0,78.36
95,2015-04-15,105.0,99.4
96,2015-04-16,105.0,97.9
97,2015-04-17,105.0,83.71
98,2015-04-20,105.0,101.51
99,2015-04-21,105.0,95.29
100,2015-04-22,105.0,81.18
101,2015-04-23,105.0,59.34
102,2015-04-24,105.0,94.83
103,2015-04-27,105.0,85.77
104,2015-04-28,105.0,91.97
105,2015-04-29,105.0,93.76
106,2015-04-30,105.0,82.24
107,2015-05-04,105.0,92.26
108,2015-05-05,105.0,96.99
109,2015-05-06,105.0,97.92
110,2015-05-07,105.0,102.45
111,2015-05-08,105.0,102.61
112,2015-05-11,105.0,93.02
113,2015-05-12,105.0,89.98
114,2015-05-13,105.0,96.35
115,2015-05-14,105.0,96.02
116,2015-05-15,105.0,100.92
117,2015-05-18,105.0,102.1
118,2015-05-19,105.0,94.62
119,2015-05-20,105.0,94.01
120,2015-05-21,105.0,102.74
121,2015-05-22,105.0,98.53
122,2015-05-26,105.0,84.11
123,2015-05-27,105.0,91.06
124,2015-05-28,105.0,104.84
125,2015-05-29,105.0,96.28
126,2015-06-01,105.0,91.86
127,2015-06-02,105.0,97.21
128,2015-06-03,105.0,98.53
129,2015-06-04,105.0,101.36
130,2015-06-05,105.0,92.54
131,2015-06-08,105.0,96.04
132,2015-06-09,105.0,92.87
133,2015-06-10,105.0,94.01
134,2015-06-11,105.0,93.31
135,2015-06-12,105.0,95.53
136,2015-06-15,105.0,98.86
137,2015-06-16,105.0,98.05
138,2015-06-17,105.0,98.05
139,2015-06-18,105.0,105.0
140,2015-06-19,105.0,105.0
141,2015-06-23,105.0,105.19
142,2015-06-24,105.0,96.73
143,2015-06-25,105.0,98.53
144,2015-06-26,105.0,113.6
145,2015-06-29,105.0,107.69
146,2015-06-30,105.0,105.82
147,2015-07-02,105.0,112.72
148,2015-07-03,105.0,117.59
149,2015-07-06,105.0,119.57
150,2015-07-07,105.0,121.21
151,2015-07-08,105.0,124.16
152,2015-07-09,105.0,87.55
153,2015-07-10,105.0,84.4
154,2015-07-13,105.0,98.92
155,2015-07-14,105.0,98.22
156,2015-07-15,105.0,113.18
157,2015-07-16,105.0,101.24
158,2015-07-17,105.0,104.37
159,2015-07-20,105.0,102.48
160,2015-07-21,105.0,103.44
161,2015-07-22,105.0,98.99
162,2015-07-23,105.0,100.66
163,2015-07-24,105.0,99.93
164,2015-07-27,105.0,103.98
165,2015-07-28,105.0,101.96
166,2015-07-29,105.0,97.71
167,2015-07-30,105.0,102.98
168,2015-07-31,105.0,104.4
169,2015-08-03,105.0,103.73
170,2015-08-04,105.0,100.94
171,2015-08-05,105.0,103.26
172,2015-08-06,105.0,103.22
173,2015-08-07,105.0,100.95
174,2015-08-10,105.0,96.88
175,2015-08-11,105.0,99.43
176,2015-08-12,105.0,96.85
177,2015-08-13,105.0,100.26
178,2015-08-14,105.0,102.1
179,2015-08-17,105.0,101.51
180,2015-08-18,105.0,106.48
181,2015-08-19,105.0,103.72
182,2015-08-20,105.0,100.07
183,2015-08-21,105.0,99.91
184,2015-08-24,105.0,106.18
185,2015-08-25,105.0,107.89
186,2015-08-26,105.0,106.15
187,2015-08-27,105.0,102.95
188,2015-08-28,105.0,101.6
189,2015-08-31,105.0,102.07
190,2015-09-01,105.0,105.0
191,2015-09-02,105.0,105.0
192,2015-09-07,105.0,97.69
193,2015-09-08,105.0,99.75
194,2015-09-09,105.0,101.61
195,2015-09-10,105.0,101.82
196,2015-09-11,105.0,101.39
197,2015-09-14,105.0,104.57
198,2015-09-15,105.0,104.45
199,2015-09-16,105.0,102.79
200,2015-09-17,105.0,103.32
201,2015-09-18,105.0,103.78
202,2015-09-21,105.0,100.13
203,2015-09-22,105.0,102.31
204,2015-09-23,105.0,98.02
205,2015-09-24,105.0,98.98
206,2015-09-25,105.0,100.63
207,2015-09-29,105.0,105.0
208,2015-09-30,105.0,105.0
209,2015-10-08,105.0,111.67
210,2015-10-09,105.0,105.59
211,2015-10-12,105.0,102.79
212,2015-10-13,105.0,103.32
213,2015-10-14,105.0,103.66
214,2015-10-15,105.0,104.05
215,2015-10-16,105.0,101.77
216,2015-10-19,105.0,102.69
217,2015-10-20,105.0,101.97
218,2015-10-22,105.0,102.1
219,2015-10-23,105.0,102.69
220,2015-10-26,105.0,104.97
221,2015-10-27,105.0,106.28
222,2015-10-28,105.0,102.5
223,2015-10-29,105.0,102.01
224,2015-10-30,105.0,101.68
225,2015-11-02,105.0,102.27
226,2015-11-03,105.0,103.97
227,2015-11-04,105.0,99.84
228,2015-11-05,105.0,98.87
229,2015-11-06,105.0,103.97
230,2015-11-09,105.0,98.5
231,2015-11-10,105.0,99.26
232,2015-11-11,105.0,99.2
233,2015-11-12,105.0,103.61
234,2015-11-13,105.0,98.34
235,2015-11-16,105.0,98.6
236,2015-11-17,105.0,102.25
237,2015-11-18,105.0,102.22
238,2015-11-19,105.0,100.95
239,2015-11-20,105.0,100.32
240,2015-11-23,105.0,97.33
241,2015-11-24,105.0,101.94
242,2015-11-25,105.0,99.2
243,2015-11-26,105.0,102.08
244,2015-11-27,105.0,102.56
245,2015-11-30,105.0,101.55
246,2015-12-01,105.0,100.16
247,2015-12-02,105.0,97.96
248,2015-12-03,105.0,95.98
249,2015-12-04,105.0,94.9
250,2015-12-07,105.0,95.4
251,2015-12-08,105.0,94.75
252,2015-12-09,105.0,94.72
253,2015-12-10,105.0,94.57
254,2015-12-11,105.0,94.63
255,2015-12-14,105.0,87.7
256,2015-12-15,105.0,90.59
257,2015-12-16,105.0,92.89
258,2015-12-17,105.0,93.67
259,2015-12-18,105.0,91.56
260,2015-12-21,105.0,98.62
261,2015-12-22,105.0,97.79
262,2015-12-23,105.0,97.77
263,2015-12-24,105.0,102.88
264,2015-12-28,105.0,99.55
265,2015-12-29,105.0,100.72
266,2015-12-30,105.0,97.34
267,2015-12-31,105.0,100.68
268,2016-01-04,105.0,101.17
269,2016-01-05,105.0,101.61
270,2016-01-06,105.0,90.6
271,2016-01-07,105.0,95.54
272,2016-01-08,105.0,88.55
273,2016-01-11,105.0,90.28
274,2016-01-12,105.0,93.15
275,2016-01-13,105.0,93.23
276,2016-01-14,105.0,92.37
277,2016-01-15,105.0,95.88
278,2016-01-18,105.0,94.07
279,2016-01-19,105.0,95.12
280,2016-01-20,105.0,92.91
281,2016-01-21,105.0,89.23
282,2016-01-22,105.0,98.39
283,2016-01-25,105.0,100.15
284,2016-01-26,105.0,96.03
285,2016-01-27,105.0,96.06
286,2016-01-28,105.0,97.89
287,2016-01-29,105.0,97.5
288,2016-02-01,105.0,99.63
289,2016-02-02,105.0,92.65
290,2016-02-03,105.0,89.15
291,2016-02-04,105.0,105.0
292,2016-02-05,105.0,105.0
293,2016-02-15,105.0,93.99
294,2016-02-16,105.0,100.44
295,2016-02-17,105.0,96.28
296,2016-02-18,105.0,101.83
297,2016-02-19,105.0,99.61
298,2016-02-22,105.0,96.89
299,2016-02-23,105.0,99.56
300,2016-02-24,105.0,96.07
301,2016-02-25,105.0,99.19
302,2016-02-26,105.0,101.65
303,2016-02-29,105.0,102.66
304,2016-03-01,105.0,99.83
305,2016-03-02,105.0,102.14
306,2016-03-03,105.0,104.64
307,2016-03-04,105.0,104.31
308,2016-03-07,105.0,100.75
309,2016-03-08,105.0,96.62
310,2016-03-09,105.0,95.19
311,2016-03-10,105.0,98.9
312,2016-03-11,105.0,97.05
313,2016-03-14,105.0,96.91
314,2016-03-15,105.0,102.58
315,2016-03-16,105.0,97.8
316,2016-03-17,105.0,102.35
317,2016-03-18,105.0,100.43
318,2016-03-21,105.0,99.69
319,2016-03-22,105.0,101.68
320,2016-03-23,105.0,99.06
321,2016-03-24,105.0,100.09
322,2016-03-29,105.0,100.01
323,2016-03-30,105.0,101.19
324,2016-03-31,105.0,100.32
325,2016-04-01,105.0,103.49
326,2016-04-05,105.0,92.86
327,2016-04-06,105.0,97.0
328,2016-04-07,105.0,93.3
329,2016-04-08,105.0,100.16
330,2016-04-11,105.0,99.04
331,2016-04-12,105.0,101.16
332,2016-04-13,105.0,108.37
333,2016-04-14,105.0,107.66
334,2016-04-15,105.0,104.54
335,2016-04-18,105.0,101.76
336,2016-04-19,105.0,104.81
337,2016-04-20,105.0,107.14
338,2016-04-21,105.0,106.59
339,2016-04-22,105.0,102.94
340,2016-04-25,105.0,102.69
341,2016-04-26,105.0,100.86
342,2016-04-27,105.0,101.9
343,2016-04-28,105.0,101.39
344,2016-04-29,105.0,99.61
345,2016-05-03,105.0,92.11
346,2016-05-04,105.0,89.27
347,2016-05-05,105.0,89.77
348,2016-05-06,105.0,86.94
349,2016-05-09,105.0,92.14
350,2016-05-10,105.0,92.54
351,2016-05-11,105.0,96.24
352,2016-05-12,105.0,97.17
353,2016-05-13,105.0,92.3
354,2016-05-16,105.0,96.15
355,2016-05-17,105.0,78.73
356,2016-05-18,105.0,93.95
357,2016-05-19,105.0,94.58
358,2016-05-20,105.0,97.33
359,2016-05-23,105.0,95.01
360,2016-05-24,105.0,92.79
361,2016-05-25,105.0,92.67
362,2016-05-26,105.0,90.74
363,2016-05-27,105.0,92.4
364,2016-05-30,105.0,91.31
365,2016-05-31,105.0,86.6
366,2016-06-01,105.0,89.59
367,2016-06-02,105.0,90.71
368,2016-06-03,105.0,91.12
369,2016-06-06,105.0,89.53
370,2016-06-07,105.0,105.0
371,2016-06-08,105.0,105.0
372,2016-06-13,105.0,88.99
373,2016-06-14,105.0,87.08
374,2016-06-15,105.0,81.11
375,2016-06-16,105.0,85.28
376,2016-06-17,105.0,83.56
377,2016-06-20,105.0,86.12
378,2016-06-21,105.0,79.86
379,2016-06-22,105.0,72.68
380,2016-06-23,105.0,78.22
381,2016-06-24,105.0,48.01
382,2016-06-27,105.0,65.03
383,2016-06-28,105.0,72.68
384,2016-06-29,105.0,82.42
385,2016-06-30,105.0,88.69
386,2016-07-04,105.0,95.51
387,2016-07-05,105.0,90.71
388,2016-07-06,105.0,81.64
389,2016-07-07,105.0,92.32
390,2016-07-08,105.0,88.14
391,2016-07-11,105.0,95.09
392,2016-07-12,105.0,95.12
393,2016-07-13,105.0,94.13
394,2016-07-14,105.0,99.6
395,2016-07-15,105.0,97.97
396,2016-07-18,105.0,97.85
397,2016-07-19,105.0,100.59
398,2016-07-20,105.0,103.89
399,2016-07-21,105.0,100.81
400,2016-07-22,105.0,102.14
401,2016-07-25,105.0,107.58
402,2016-07-26,105.0,105.54
403,2016-07-27,105.0,108.74
404,2016-07-28,105.0,100.46
405,2016-07-29,105.0,106.47
406,2016-08-01,105.0,106.25
407,2016-08-03,105.0,97.88
408,2016-08-04,105.0,99.6
409,2016-08-05,105.0,101.45
410,2016-08-08,105.0,103.46
411,2016-08-09,105.0,99.47
412,2016-08-10,105.0,95.17
413,2016-08-11,105.0,96.7
414,2016-08-12,105.0,97.2
415,2016-08-15,105.0,90.54
416,2016-08-16,105.0,95.81
417,2016-08-17,105.0,93.86
418,2016-08-18,105.0,81.97
419,2016-08-19,105.0,90.47
420,2016-08-22,105.0,93.92
421,2016-08-23,105.0,93.61
422,2016-08-24,105.0,96.65
423,2016-08-25,105.0,91.57
424,2016-08-26,105.0,87.27
425,2016-08-29,105.0,87.24
426,2016-08-30,105.0,78.48
427,2016-08-31,105.0,62.14
428,2016-09-01,105.0,63.25
429,2016-09-02,105.0,57.3
430,2016-09-05,105.0,65.93
431,2016-09-06,105.0,54.65
432,2016-09-07,105.0,58.28
433,2016-09-08,105.0,53.02
434,2016-09-09,105.0,44.12
435,2016-09-12,105.0,83.99
436,2016-09-13,105.0,105.0
437,2016-09-14,105.0,105.0
438,2016-09-19,105.0,49.85
439,2016-09-20,105.0,62.44
440,2016-09-21,105.0,66.52
441,2016-09-22,105.0,106.31
442,2016-09-23,105.0,100.06
443,2016-09-26,105.0,75.3
444,2016-09-27,105.0,69.07
445,2016-09-28,105.0,83.13
446,2016-09-29,105.0,105.0
447,2016-10-11,105.0,89.55
448,2016-10-12,105.0,95.94
449,2016-10-13,105.0,98.58
450,2016-10-14,105.0,99.81
451,2016-10-17,105.0,104.68
452,2016-10-18,105.0,104.32
453,2016-10-19,105.0,103.45
454,2016-10-20,105.0,102.25
455,2016-10-24,105.0,97.86
456,2016-10-25,105.0,92.18
457,2016-10-26,105.0,93.32
458,2016-10-27,105.0,96.55
459,2016-10-28,105.0,99.12
460,2016-10-31,105.0,112.29
461,2016-11-01,105.0,110.45
462,2016-11-02,105.0,97.96
463,2016-11-03,105.0,97.58
464,2016-11-04,105.0,100.29
465,2016-11-07,105.0,98.91
466,2016-11-08,105.0,103.16
467,2016-11-09,105.0,56.97
468,2016-11-10,105.0,96.74
469,2016-11-11,105.0,89.8
470,2016-11-14,105.0,79.8
471,2016-11-15,105.0,83.67
472,2016-11-16,105.0,90.08
473,2016-11-17,105.0,88.46
474,2016-11-18,105.0,89.09
475,2016-11-21,105.0,86.77
476,2016-11-22,105.0,89.25
477,2016-11-23,105.0,92.07
478,2016-11-24,105.0,94.7
479,2016-11-25,105.0,96.85
480,2016-11-28,105.0,99.31
481,2016-11-29,105.0,107.09
482,2016-11-30,105.0,100.31
483,2016-12-01,105.0,98.5
484,2016-12-02,105.0,96.46
485,2016-12-05,105.0,94.41
486,2016-12-06,105.0,102.95
487,2016-12-06,105.0,99.8
488,2016-12-07,105.0,100.86
489,2016-12-07,105.0,101.44
490,2016-12-08,105.0,122.49
491,2016-12-08,105.0,100.88
492,2016-12-09,105.0,107.08
493,2016-12-09,105.0,101.29
494,2016-12-12,105.0,101.11
495,2016-12-12,105.0,101.92
496,2016-12-13,105.0,104.39
497,2016-12-13,105.0,99.93
498,2016-12-14,105.0,102.4
499,2016-12-14,105.0,101.21
500,2016-12-15,105.0,107.55
501,2016-12-15,105.0,100.29
502,2016-12-16,105.0,100.91
503,2016-12-16,105.0,101.57
504,2016-12-19,105.0,96.35
505,2016-12-19,105.0,101.97
506,2016-12-20,105.0,97.28
507,2016-12-20,105.0,102.32
508,2016-12-21,105.0,88.63
509,2016-12-21,105.0,101.55
510,2016-12-22,105.0,89.3
511,2016-12-22,105.0,100.06
512,2016-12-23,105.0,71.49
513,2016-12-23,105.0,102.36
514,2016-12-28,105.0,59.87
515,2016-12-28,105.0,101.7
516,2016-12-29,105.0,68.4
517,2016-12-29,105.0,100.64
518,2016-12-30,105.0,40.47
519,2016-12-30,105.0,102.14
520,2017-01-03,105.0,95.06
521,2017-01-03,105.0,102.23
522,2017-01-04,105.0,99.07
523,2017-01-04,105.0,102.42
524,2017-01-05,105.0,98.14
525,2017-01-05,105.0,102.09
526,2017-01-06,105.0,101.15
527,2017-01-06,105.0,102.93
528,2017-01-09,105.0,93.25
529,2017-01-09,105.0,101.63
530,2017-01-10,105.0,98.48
531,2017-01-10,105.0,101.69
532,2017-01-11,105.0,100.93
533,2017-01-11,105.0,100.74
534,2017-01-12,105.0,101.4
535,2017-01-12,105.0,101.1
536,2017-01-13,105.0,90.31
537,2017-01-13,105.0,102.22
538,2017-01-16,105.0,94.99
539,2017-01-16,105.0,102.34
540,2017-01-17,105.0,90.52
541,2017-01-17,105.0,102.47
542,2017-01-18,105.0,88.0
543,2017-01-19,105.0,92.32
544,2017-01-19,105.0,103.09
545,2017-01-20,105.0,92.6
546,2017-01-20,105.0,102.96
547,2017-01-23,105.0,88.75
548,2017-01-23,105.0,102.21
549,2017-01-24,105.0,89.43
550,2017-01-24,105.0,101.98
551,2017-01-25,105.0,105.0
552,2017-01-25,105.0,105.0
553,2017-01-26,105.0,105.0
554,2017-01-26,105.0,105.0
555,2017-02-03,105.0,76.28
556,2017-02-03,105.0,102.18
557,2017-02-06,105.0,86.71
558,2017-02-06,105.0,100.49
559,2017-02-07,105.0,83.59
560,2017-02-07,105.0,101.06
561,2017-02-08,105.0,90.04
562,2017-02-08,105.0,100.32
563,2017-02-09,105.0,95.68
564,2017-02-09,105.0,100.01
565,2017-02-10,105.0,79.37
566,2017-02-10,105.0,99.96
567,2017-02-13,105.0,78.33
568,2017-02-13,105.0,98.83
569,2017-02-14,105.0,78.52
570,2017-02-14,105.0,99.16
571,2017-02-15,105.0,78.14
572,2017-02-15,105.0,100.32
573,2017-02-16,105.0,83.88
574,2017-02-16,105.0,101.47
575,2017-02-17,105.0,102.73
576,2017-02-17,105.0,102.35
577,2017-02-20,105.0,94.53
578,2017-02-20,105.0,100.48
579,2017-02-21,105.0,94.67
580,2017-02-21,105.0,100.38
581,2017-02-22,105.0,59.89
582,2017-02-22,105.0,99.51
583,2017-02-23,105.0,78.93
584,2017-02-23,105.0,100.22
585,2017-02-24,105.0,99.37
586,2017-02-24,105.0,101.31
587,2017-02-27,105.0,90.87
588,2017-02-27,105.0,101.57
589,2017-02-28,105.0,96.2
590,2017-02-28,105.0,101.23
591,2017-03-01,105.0,109.39
592,2017-03-01,105.0,101.09
593,2017-03-02,105.0,106.94
594,2017-03-02,105.0,101.0
595,2017-03-03,105.0,92.25
596,2017-03-03,105.0,102.5
597,2017-03-06,105.0,100.86
598,2017-03-06,105.0,100.5
599,2017-03-07,105.0,92.97
600,2017-03-07,105.0,101.42
601,2017-03-08,105.0,92.31
602,2017-03-08,105.0,100.78
603,2017-03-09,105.0,89.65
604,2017-03-09,105.0,100.88
605,2017-03-10,105.0,97.77
606,2017-03-10,105.0,99.85
607,2017-03-13,105.0,85.28
608,2017-03-13,105.0,96.99
609,2017-03-14,105.0,90.46
610,2017-03-14,105.0,98.46
611,2017-03-15,105.0,84.89
612,2017-03-15,105.0,97.26
613,2017-03-16,105.0,92.36
614,2017-03-16,105.0,93.31
615,2017-03-17,105.0,80.06
616,2017-03-17,105.0,99.38
617,2017-03-20,105.0,79.8
618,2017-03-20,105.0,92.54
619,2017-03-21,105.0,79.31
620,2017-03-21,105.0,94.96
621,2017-03-22,105.0,96.86
622,2017-03-22,105.0,99.73
623,2017-03-23,105.0,93.94
624,2017-03-23,105.0,100.23
625,2017-03-24,105.0,101.14
626,2017-03-24,105.0,99.43
627,2017-03-27,105.0,103.29
628,2017-03-27,105.0,103.17
629,2017-03-28,105.0,98.84
630,2017-03-28,105.0,103.78
631,2017-03-29,105.0,93.55
632,2017-03-29,105.0,98.06
633,2017-03-30,105.0,105.0
634,2017-03-30,105.0,105.0
635,2017-03-31,105.0,105.0
636,2017-03-31,105.0,105.0
637,2017-04-05,105.0,89.96
638,2017-04-05,105.0,98.67
639,2017-04-06,105.0,95.54
640,2017-04-06,105.0,99.81
641,2017-04-07,105.0,82.22
642,2017-04-07,105.0,99.17
643,2017-04-10,105.0,87.9
644,2017-04-10,105.0,101.5
645,2017-04-11,105.0,95.4
646,2017-04-11,105.0,102.47
647,2017-04-12,105.0,98.52
648,2017-04-12,105.0,102.63
649,2017-04-13,105.0,96.35
650,2017-04-13,105.0,102.46
651,2017-04-18,105.0,105.13
652,2017-04-18,105.0,103.73
653,2017-04-19,105.0,100.88
654,2017-04-19,105.0,104.67
655,2017-04-20,105.0,93.07
656,2017-04-20,105.0,102.73
657,2017-04-21,105.0,87.16
658,2017-04-21,105.0,100.99
659,2017-04-24,105.0,98.5
660,2017-04-24,105.0,102.2
661,2017-04-25,105.0,85.63
662,2017-04-25,105.0,101.86
663,2017-04-26,105.0,82.04
664,2017-04-26,105.0,100.57
665,2017-04-27,105.0,78.97
666,2017-04-27,105.0,102.11
667,2017-04-28,105.0,90.07
668,2017-04-28,105.0,101.52
669,2017-05-02,105.0,105.32
670,2017-05-02,105.0,103.37
671,2017-05-04,105.0,89.58
672,2017-05-04,105.0,100.82
673,2017-05-05,105.0,81.02
674,2017-05-05,105.0,101.25
675,2017-05-08,105.0,83.93
676,2017-05-08,105.0,104.56
677,2017-05-09,105.0,89.03
678,2017-05-09,105.0,101.02
679,2017-05-10,105.0,74.36
680,2017-05-10,105.0,102.6
681,2017-05-11,105.0,79.43
682,2017-05-11,105.0,102.83
683,2017-05-12,105.0,81.4
684,2017-05-12,105.0,102.31
685,2017-05-15,105.0,81.62
686,2017-05-15,105.0,101.16
687,2017-05-16,105.0,75.27
688,2017-05-16,105.0,99.36
689,2017-05-17,105.0,79.75
690,2017-05-17,105.0,101.06
691,2017-05-18,105.0,75.98
692,2017-05-18,105.0,96.43
693,2017-05-19,105.0,79.16
694,2017-05-19,105.0,100.13
695,2017-05-22,105.0,81.46
696,2017-05-22,105.0,101.49
697,2017-05-23,105.0,82.57
698,2017-05-23,105.0,101.79
699,2017-05-24,105.0,95.61
700,2017-05-24,105.0,100.09
701,2017-05-25,105.0,105.0
702,2017-05-25,105.0,105.0
703,2017-05-26,105.0,105.0
704,2017-05-26,105.0,105.0
705,2017-05-31,105.0,97.23
706,2017-05-31,105.0,100.65
707,2017-06-01,105.0,76.79
708,2017-06-01,105.0,99.6
709,2017-06-02,105.0,90.0
710,2017-06-02,105.0,100.67
711,2017-06-05,105.0,108.59
712,2017-06-05,105.0,100.2
713,2017-06-06,105.0,94.59
714,2017-06-06,105.0,100.15
715,2017-06-07,105.0,105.92
716,2017-06-07,105.0,98.72
717,2017-06-08,105.0,101.49
718,2017-06-08,105.0,97.51
719,2017-06-09,105.0,97.2
720,2017-06-09,105.0,92.45
721,2017-06-12,105.0,104.69
722,2017-06-12,105.0,100.81
723,2017-06-13,105.0,112.52
724,2017-06-13,105.0,101.08
725,2017-06-14,105.0,108.26
726,2017-06-14,105.0,100.66
727,2017-06-15,105.0,104.13
728,2017-06-15,105.0,101.66
729,2017-06-16,105.0,98.06
730,2017-06-16,105.0,102.53
731,2017-06-19,105.0,97.46
732,2017-06-19,105.0,100.26
733,2017-06-20,105.0,96.43
734,2017-06-20,105.0,100.26
735,2017-06-21,105.0,98.03
736,2017-06-21,105.0,98.57
737,2017-06-22,105.0,89.37
738,2017-06-22,105.0,99.34
739,2017-06-23,105.0,107.93
740,2017-06-23,105.0,100.6
741,2017-06-26,105.0,91.22
742,2017-06-26,105.0,99.36
743,2017-06-27,105.0,97.26
744,2017-06-27,105.0,98.85
745,2017-06-28,105.0,100.68
746,2017-06-28,105.0,101.09
747,2017-06-29,105.0,87.86
748,2017-06-29,105.0,100.9
749,2017-06-30,105.0,94.92
750,2017-06-30,105.0,99.97
751,2017-07-03,105.0,85.16
752,2017-07-03,105.0,100.44
753,2017-07-04,105.0,84.56
754,2017-07-04,105.0,99.24
755,2017-07-05,105.0,85.39
756,2017-07-05,105.0,97.19
757,2017-07-06,105.0,88.56
758,2017-07-06,105.0,98.77
759,2017-07-07,105.0,89.56
760,2017-07-07,105.0,97.68
761,2017-07-10,105.0,80.92
762,2017-07-10,105.0,97.6
763,2017-07-11,105.0,79.63
764,2017-07-11,105.0,95.72
765,2017-07-12,105.0,81.83
766,2017-07-12,105.0,99.3
767,2017-07-13,105.0,91.42
768,2017-07-13,105.0,98.53
769,2017-07-14,105.0,89.62
770,2017-07-14,105.0,103.15
771,2017-07-17,105.0,90.72
772,2017-07-17,105.0,101.78
773,2017-07-18,105.0,97.24
774,2017-07-18,105.0,101.23
775,2017-07-19,105.0,86.52
776,2017-07-19,105.0,95.17
777,2017-07-20,105.0,91.6
778,2017-07-20,105.0,95.79
779,2017-07-21,105.0,95.43
780,2017-07-21,105.0,99.49
781,2017-07-24,105.0,97.13
782,2017-07-24,105.0,98.01
783,2017-07-25,105.0,90.07
784,2017-07-25,105.0,99.07
785,2017-07-26,105.0,105.8
786,2017-07-26,105.0,100.02
787,2017-07-27,105.0,108.04
788,2017-07-27,105.0,98.6
789,2017-07-28,105.0,98.74
790,2017-07-28,105.0,99.69
791,2017-07-31,105.0,91.54
792,2017-07-31,105.0,100.38
793,2017-08-01,105.0,94.19
794,2017-08-01,105.0,98.91
795,2017-08-02,105.0,99.27
796,2017-08-02,105.0,97.37
797,2017-08-03,105.0,93.87
798,2017-08-03,105.0,98.97
799,2017-08-04,105.0,98.2
800,2017-08-04,105.0,101.31
801,2017-08-07,105.0,90.32
802,2017-08-07,105.0,100.96
803,2017-08-08,105.0,83.83
804,2017-08-08,105.0,96.45
805,2017-08-09,105.0,80.28
806,2017-08-09,105.0,101.2
807,2017-08-10,105.0,105.7
808,2017-08-10,105.0,98.23
809,2017-08-11,105.0,116.85
810,2017-08-11,105.0,105.45
811,2017-08-14,105.0,109.32
812,2017-08-14,105.0,100.99
813,2017-08-15,105.0,109.74
814,2017-08-15,105.0,100.52
815,2017-08-16,105.0,110.35
816,2017-08-16,105.0,102.82
817,2017-08-17,105.0,104.14
818,2017-08-17,105.0,100.23
819,2017-08-18,105.0,98.28
820,2017-08-18,105.0,99.22
821,2017-08-21,105.0,96.99
